id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_il_6m,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,issue_d
188978561052,null,16800.0,16800,16800.0,60 months,15.05%,400.12,C,C4,Machine Operator,5 years,RENT,60000.0,Source Verified,Current,n,null,null,other,Other,400xx,KY,5.9,0.0,Oct-2013,2,null,null,7,0,5584,37%,8.0,w,16418.78,16418.78,772.15,772.15,381.22,390.93,0.0,0.0,0.0,Aug-2017,400.12,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,5584,1,0,0,0,43,0,null,1,4,1163,37,15100,0,0,2,4,798,2263,40.4,0.0,0,43.0,40,4,4,0,4,null,0,null,0,2,7,2,2,1,7,7,7,7,0,0,0,1,100.0,0.0,0,0,15100,5584,3800,0,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561053,null,23900.0,23900,23900.0,60 months,30.84%,785.63,G,G2,Owner operations,8 years,RENT,54360.0,Not Verified,Current,n,null,null,house,Home buying,786xx,TX,13.42,0.0,Apr-2005,1,36,null,8,0,2222,10.3%,19.0,w,23552.80,23552.8,1530.31,1530.31,347.2,1183.11,0.0,0.0,0.0,Aug-2017,785.63,Sep-2017,Aug-2017,0,43,1,INDIVIDUAL,null,null,null,0,1214,2222,0,0,0,0,25,0,null,0,1,1232,10,21600,1,1,1,1,370,19378,10.3,0.0,0,145.0,140,23,23,0,23,36,2,36,1,5,5,8,11,8,8,11,5,8,0,0,0,0,84.2,0.0,0,0,21600,2222,21600,0,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561054,null,30000.0,30000,30000.0,60 months,28.72%,947.15,F,F1,Managing Broker,8 years,RENT,103000.0,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,310xx,GA,27.95,0.0,Oct-1992,2,45,null,14,0,13082,79.3%,34.0,w,29536.22,29536.22,1846.43,1846.43,463.78,1382.65,0.0,0.0,0.0,Aug-2017,947.15,Sep-2017,Aug-2017,0,45,1,INDIVIDUAL,null,null,null,0,0,99271,2,6,3,6,5,86189,90,1,6,6776,88,16500,5,0,5,12,7091,1671,86.7,0.0,0,295.0,27,3,3,0,3,null,5,null,7,5,7,5,5,27,7,7,7,14,0,0,0,4,79.4,60.0,0,0,112461,99271,12600,95961,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561055,null,10000.0,10000,10000.0,60 months,16.02%,243.29,C,C5,Account Executive,< 1 year,MORTGAGE,55000.0,Not Verified,Current,n,null,null,home_improvement,Home improvement,750xx,TX,15.16,0.0,Feb-2003,1,null,null,9,0,8674,26.7%,27.0,w,9778.95,9778.95,531.08,531.08,221.05,310.03,0.0,0.0,0.0,Aug-2017,243.29,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,358722,1,2,1,2,4,141382,37,0,1,2673,32,32500,1,0,3,4,39858,21326,28.9,0.0,0,132.0,152,24,4,5,24,null,4,null,0,4,4,5,5,12,6,10,4,9,0,0,0,2,100.0,0.0,0,0,372785,150056,30000,129180,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561056,null,13000.0,13000,13000.0,60 months,16.02%,316.28,C,C5,null,n/a,MORTGAGE,36259.0,Verified,Current,n,null,null,debt_consolidation,Debt consolidation,329xx,FL,19.5,1.0,Jun-1976,1,19,null,11,0,7230,18.4%,35.0,w,12712.63,12712.63,609.42,609.42,287.37,322.05,0.0,0.0,0.0,Aug-2017,316.28,Sep-2017,Aug-2017,0,66,1,INDIVIDUAL,null,null,null,0,0,147707,1,1,0,0,55,2077,15,0,0,2841,18,39300,0,1,1,1,16412,28844,19.4,0.0,0,163.0,491,51,4,3,51,99,6,19,5,3,4,4,12,7,9,24,4,11,0,0,0,1,80.0,50.0,0,0,194728,9307,35800,14028,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561057,null,35000.0,35000,35000.0,60 months,25.82%,1044.19,E,E4,Nurse,4 years,MORTGAGE,41000.0,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,450xx,OH,37.48,0.0,Feb-2006,0,null,null,10,0,23031,84.4%,28.0,w,34411.52,34411.52,1987.97,1987.97,588.48,1399.49,0.0,0.0,0.0,Aug-2017,1044.19,Sep-2017,Aug-2017,0,null,1,JOINT,89000,28.91,Source Verified,0,0,145399,0,2,0,3,20,18087,66,0,2,7959,75,27300,0,4,0,5,16155,3669,86.3,0.0,0,135.0,99,20,20,4,20,null,null,null,0,5,5,5,9,12,7,12,5,10,0,0,0,0,100.0,80.0,0,0,170869,41118,26700,27621,42878,Nov-2005,0,4,10,93.5,4,12,0,0,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561058,null,14400.0,14400,14400.0,60 months,13.59%,332.01,C,C2,Sales,1 year,MORTGAGE,62500.0,Not Verified,Current,n,null,null,credit_card,Credit card refinancing,853xx,AZ,21.72,0.0,Mar-2005,0,50,null,20,0,18536,17.8%,47.0,w,14060.23,14060.23,642.28,642.28,339.77,302.51,0.0,0.0,0.0,Aug-2017,332.01,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,367860,2,2,2,4,2,30554,95,2,7,7796,36,103900,4,3,3,12,21639,73437,17.7,0.0,0,121.0,146,1,1,1,1,50,2,50,0,5,6,13,25,13,17,33,6,20,0,0,0,4,97.8,0.0,0,0,461110,49090,89200,32160,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561059,null,24000.0,24000,24000.0,60 months,13.59%,553.35,C,C2,Project Manager,2 years,RENT,123000.0,Not Verified,Current,n,null,null,debt_consolidation,Debt consolidation,100xx,NY,15.97,2.0,Sep-2004,1,16,null,7,0,7180,97%,30.0,w,23433.71,23433.71,1070.46,1070.46,566.29,504.17,0.0,0.0,0.0,Aug-2017,553.35,Sep-2017,Aug-2017,0,16,1,INDIVIDUAL,null,null,null,0,0,42199,1,3,0,0,31,34562,53,1,3,4956,55,7400,2,0,4,3,6028,220,97.0,0.0,0,127.0,152,4,4,0,21,19,4,19,1,3,3,3,11,12,3,17,3,7,0,0,1,1,93.3,100.0,0,0,77135,42199,7400,65510,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561060,null,12000.0,12000,12000.0,60 months,12.62%,270.71,C,C1,CPA,4 years,RENT,75000.0,Not Verified,Current,n,null,null,credit_card,Credit card refinancing,757xx,TX,15.87,0.0,Feb-2007,0,24,null,9,0,6682,44.5%,32.0,w,11709.46,11709.46,524.59,524.59,290.54,234.05,0.0,0.0,0.0,Aug-2017,270.71,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,87627,1,3,0,1,13,80945,82,2,2,3226,70,15000,1,1,3,3,9736,4989,50.1,0.0,0,93.0,123,2,2,0,2,24,0,24,0,2,3,3,10,14,6,18,3,9,0,0,0,2,90.0,0.0,0,0,96044,87627,10000,81044,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561061,null,24000.0,24000,24000.0,36 months,7.21%,743.36,A,A3,President,1 year,MORTGAGE,151800.0,Not Verified,Current,n,null,null,debt_consolidation,Debt consolidation,424xx,KY,12.16,0.0,May-1999,1,56,null,16,0,2546,10.5%,56.0,w,22798.08,22798.08,1467.49,1467.49,1201.92,265.57,0.0,0.0,0.0,Aug-2017,743.36,Sep-2017,Aug-2017,0,64,1,INDIVIDUAL,null,null,null,0,3755,605439,1,8,1,3,6,75393,71,3,5,2354,60,24300,0,0,2,9,40363,10954,18.9,0.0,0,159.0,216,8,6,4,9,64,2,56,9,2,2,2,8,30,6,21,2,16,0,0,0,4,76.0,0.0,0,0,674383,77939,13500,105923,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561062,null,10000.0,10000,10000.0,60 months,19.03%,259.58,D,D3,fleet service,10+ years,RENT,65000.0,Verified,Late (16-30 days),n,null,null,other,Other,912xx,CA,33.7,0.0,Sep-1997,1,null,90,16,1,23115,58.2%,33.0,w,9899.00,9899.0,249.01,249.01,101.0,148.01,0.0,0.0,0.0,Jul-2017,259.58,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,81706,2,3,1,3,2,58591,58,4,4,15912,58,39700,1,0,1,7,6809,10813,67.5,0.0,0,128.0,236,0,0,0,0,null,2,null,0,5,7,9,13,13,13,20,7,16,0,0,0,5,100.0,66.7,1,0,121575,81706,33300,81875,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561063,null,15000.0,15000,15000.0,60 months,28.72%,473.58,F,F1,"Assistant Director, Information Tech",10+ years,MORTGAGE,100000.0,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,925xx,CA,21.05,0.0,Mar-1988,0,33,null,12,0,12968,69.3%,26.0,w,14768.09,14768.09,875.37,875.37,231.91,643.46,0.0,0.0,0.0,Aug-2017,473.58,Sep-2017,Aug-2017,0,78,1,INDIVIDUAL,null,null,null,0,0,298371,1,5,4,4,2,105620,91,1,2,4144,79,18700,1,5,4,7,24864,9,99.9,0.0,0,350.0,157,12,2,1,13,null,9,33,1,2,3,2,2,17,6,8,3,12,0,0,0,5,90.0,100.0,0,0,304094,118588,8200,101394,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561064,null,14000.0,14000,14000.0,60 months,15.05%,333.43,C,C4,Receiving Supervisor,9 years,RENT,85000.0,Verified,Fully Paid,n,null,null,vacation,Vacation,152xx,PA,19.07,0.0,Aug-2007,0,29,null,19,0,2874,17.1%,36.0,w,0.00,0.0,14000.0011111112,14000.0,14000.0,0.0,0.0,0.0,0.0,Jun-2017,14023.41,null,May-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,91259,2,12,5,6,2,88385,103,1,3,631,89,16800,0,1,0,9,5070,6887,10.6,0.0,0,113.0,117,10,2,0,10,null,19,null,0,3,4,4,7,19,6,14,4,19,0,0,0,6,97.1,0.0,0,0,102654,91259,7700,85854,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561065,null,35000.0,35000,35000.0,60 months,30.99%,1153.75,G,G5,Food Safety Manager,4 years,MORTGAGE,105000.0,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,479xx,IN,19.87,0.0,Nov-2001,1,null,null,23,0,31432,71.3%,35.0,w,34493.79,34493.79,2578.67,2578.67,506.21,2072.46,0.0,0.0,0.0,Aug-2017,1153.75,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,175843,2,3,1,2,11,21258,58,2,6,4798,65,44100,2,1,2,8,7993,3097,89.4,0.0,0,186.0,185,1,1,2,1,null,5,null,0,13,16,13,15,8,19,25,16,23,0,0,0,3,100.0,69.2,0,0,213218,52690,29200,36564,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561066,null,14425.0,14425,14425.0,60 months,13.59%,332.59,C,C2,driver,4 years,RENT,45000.0,Verified,Current,n,null,null,other,Other,532xx,WI,25.33,0.0,Apr-2005,1,null,null,7,0,8015,45.5%,11.0,w,14084.63,14084.63,643.4,643.4,340.37,303.03,0.0,0.0,0.0,Aug-2017,332.59,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,19484,1,2,0,0,26,11469,44,1,1,3345,45,17600,0,0,1,1,2783,4525,57.3,0.0,0,145.0,124,6,6,0,43,null,6,null,0,2,4,3,4,5,5,6,4,7,0,0,0,1,100.0,33.3,0,0,43760,19484,10600,26160,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561067,null,32000.0,32000,32000.0,60 months,30.75%,1050.1,F,F5,Construction Manager,< 1 year,MORTGAGE,106000.0,Verified,Current,n,null,null,debt_consolidation,Debt consolidation,431xx,OH,31.29,0.0,May-2008,0,null,null,11,0,23165,83.3%,21.0,w,31533.90,31533.9,1881.53,1881.53,466.1,1415.43,0.0,0.0,0.0,Aug-2017,1050.1,Sep-2017,Jun-2017,0,null,1,JOINT,156000,23.68,Verified,0,0,313482,0,4,1,3,11,84661,61,1,6,8594,70,27800,5,3,13,9,28498,162,99.2,0.0,0,61.0,108,7,7,2,16,null,3,null,0,3,5,3,4,7,6,12,5,11,0,0,0,2,100.0,100.0,0,0,359418,107826,19800,115603,36483,May-2008,1,2,15,85.9,8,13,0,0,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561068,null,16000.0,16000,16000.0,60 months,13.59%,368.9,C,C2,Police Officer,7 years,OWN,46000.0,Not Verified,Current,n,null,null,credit_card,Credit card refinancing,281xx,NC,17.32,0.0,Aug-2007,3,null,null,20,0,11257,25.1%,46.0,w,15622.47,15622.47,713.64,713.64,377.53,336.11,0.0,0.0,0.0,Aug-2017,368.9,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,31841,5,1,1,2,12,20584,87,6,14,4746,46,44800,0,0,4,16,1990,23873,29.4,0.0,0,107.0,117,0,0,0,5,null,5,null,0,4,5,6,21,7,19,39,5,20,0,0,0,7,100.0,16.7,0,0,68550,31841,33800,23750,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561069,null,20000.0,20000,20000.0,60 months,17.09%,498.02,D,D1,ADM ASST,10+ years,MORTGAGE,90000.0,Not Verified,Current,n,null,null,debt_consolidation,Debt consolidation,750xx,TX,28.91,0.0,Sep-1995,1,39,null,14,0,19745,64.5%,36.0,w,19570.59,19570.59,977.05,977.05,429.41,547.64,0.0,0.0,0.0,Aug-2017,498.02,Sep-2017,Aug-2017,0,62,1,INDIVIDUAL,null,null,null,0,0,153194,1,2,1,3,2,40766,99,0,0,1578,74,30600,3,2,4,3,10942,7756,44.2,0.0,0,142.0,260,25,2,2,25,62,2,62,9,6,8,6,16,12,10,22,8,14,0,0,0,1,75.0,0.0,0,0,194640,60511,13900,50955,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561070,null,28000.0,28000,28000.0,60 months,30.79%,919.53,G,G1,Paralegal,9 years,RENT,120000.0,Source Verified,Current,n,null,null,credit_card,Credit card refinancing,021xx,MA,26.07,0.0,Aug-1989,1,null,null,14,0,63149,93.7%,26.0,w,27592.65,27592.65,1791.16,1791.16,407.35,1383.81,0.0,0.0,0.0,Aug-2017,919.53,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,100367,1,1,1,1,10,20155,null,1,4,10746,94,67400,0,2,1,5,7169,3860,92.2,0.0,0,113.0,333,5,5,0,5,null,5,null,0,9,12,9,15,5,12,20,12,14,0,0,0,2,100.0,100.0,0,0,122135,100367,49800,36800,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561071,null,33325.0,33325,33325.0,60 months,30.94%,1097.5,G,G4,Service,10+ years,RENT,85000.0,Verified,Current,n,null,null,debt_consolidation,Debt consolidation,339xx,FL,22.97,1.0,May-2005,1,22,null,9,0,14744,76.4%,19.0,w,32842.32,32842.32,2424.13,2424.13,482.68,1941.45,0.0,0.0,0.0,Aug-2017,1097.5,Sep-2017,Aug-2017,0,22,1,INDIVIDUAL,null,null,null,0,0,62522,0,2,1,2,9,47778,61,2,3,5182,70,19300,0,3,3,5,6947,2383,85.2,0.0,0,72.0,144,9,9,4,9,null,1,null,1,4,5,5,5,7,7,8,5,9,0,0,1,3,94.7,80.0,0,0,75427,62522,16100,56127,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561072,null,20000.0,20000,20000.0,60 months,18.06%,508.53,D,D2,Service advisor,1 year,RENT,96000.0,Verified,Current,n,null,null,debt_consolidation,Debt consolidation,780xx,TX,12.76,0.0,Apr-2006,1,null,null,11,0,9026,37.1%,13.0,w,19581.82,19581.82,996.99,996.99,418.18,578.81,0.0,0.0,0.0,Aug-2017,508.53,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,21720,1,3,1,3,10,12694,59,2,5,3260,47,24300,0,0,5,8,1975,2799,74.1,0.0,0,133.0,42,3,3,0,3,null,1,null,0,4,6,5,6,4,8,9,6,11,0,0,0,3,100.0,40.0,0,0,45950,21720,10800,21650,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561073,null,10000.0,10000,10000.0,60 months,30.99%,329.65,G,G5,Technician,< 1 year,RENT,30000.0,Source Verified,Current,n,null,null,small_business,Business,275xx,NC,15.89,2.0,Sep-2007,1,21,null,9,0,4979,53.5%,18.0,w,9855.36,9855.36,642.08,642.08,144.64,497.44,0.0,0.0,0.0,Aug-2017,329.65,Sep-2017,Aug-2017,0,62,1,INDIVIDUAL,null,null,null,0,0,11688,2,2,0,2,16,6709,71,2,4,461,63,9300,2,6,2,6,1299,3659,26.8,0.0,0,54.0,116,3,3,0,3,23,2,21,1,5,6,5,8,5,7,13,6,9,0,0,0,2,77.8,0.0,0,0,18714,11688,5000,9414,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561074,null,12000.0,12000,12000.0,60 months,13.59%,276.68,C,C2,Senior Consulting,< 1 year,RENT,112000.0,Verified,Current,n,null,null,debt_consolidation,Debt consolidation,800xx,CO,20.75,0.0,Jan-2005,0,null,96,7,1,24430,61.5%,14.0,w,11716.85,11716.85,535.24,535.24,283.15,252.09,0.0,0.0,0.0,Aug-2017,276.68,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,85386,0,2,1,2,12,60956,81,0,1,8536,70,36600,4,1,9,3,12198,11570,62.7,0.0,0,148.0,134,18,12,2,25,null,12,null,0,4,4,4,4,6,5,6,4,7,0,0,0,1,100.0,75.0,1,0,105827,85386,36000,69227,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561075,null,35000.0,35000,35000.0,60 months,25.82%,1044.19,E,E4,Network Administrator,3 years,OWN,91000.0,Verified,Current,n,null,null,home_improvement,Home improvement,114xx,NY,29.55,0.0,Oct-2005,2,null,null,18,0,49935,40%,36.0,w,34411.52,34411.52,1937.77,1937.77,588.48,1349.29,0.0,0.0,0.0,Aug-2017,1044.19,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,75657,0,3,1,3,7,25722,62,0,5,12490,46,124800,1,1,2,8,4203,54641,44.4,0.0,0,139.0,129,13,7,0,13,null,4,null,0,11,12,13,17,15,15,21,12,18,0,0,0,1,100.0,38.5,0,0,166439,75657,98300,41639,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561076,null,17000.0,17000,17000.0,60 months,13.59%,391.96,C,C2,Registered nurse,9 years,RENT,77000.0,Verified,Current,n,null,null,debt_consolidation,Debt consolidation,480xx,MI,32.98,0.0,Nov-2005,0,null,null,34,0,13826,21.5%,63.0,w,16598.87,16598.87,758.25,758.25,401.13,357.12,0.0,0.0,0.0,Aug-2017,391.96,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,250,117554,0,16,2,4,7,103728,86,0,1,4296,64,64400,5,6,4,5,3562,27406,23.4,0.0,0,112.0,138,21,7,0,44,null,1,null,0,6,9,6,18,30,18,33,9,34,0,0,0,2,100.0,0.0,0,0,184771,117554,35800,120371,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561077,null,28200.0,28200,28200.0,60 months,30.94%,928.72,G,G4,null,n/a,MORTGAGE,56400.0,Verified,Current,n,null,null,small_business,Business,630xx,MO,30.74,0.0,Jul-1978,1,null,null,18,0,15695,27.3%,44.0,w,27791.54,27791.54,1808.97,1808.97,408.46,1400.51,0.0,0.0,0.0,Aug-2017,928.72,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,4373,52952,3,4,0,2,14,37257,62,6,8,2710,47,52500,2,9,2,10,2942,29544,27.7,0.0,0,141.0,466,4,4,2,4,null,2,null,0,6,8,10,20,14,14,28,8,18,0,0,0,6,100.0,0.0,0,0,112465,52952,42700,59965,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561078,null,16475.0,16475,16475.0,60 months,29.69%,529.89,F,F2,Registered Nurse,3 years,RENT,50000.0,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,271xx,NC,14.79,0.0,Jun-1994,1,36,46,11,1,10001,60.2%,44.0,w,16227.43,16227.43,1032.61,1032.61,247.57,785.04,0.0,0.0,0.0,Aug-2017,529.89,Sep-2017,Aug-2017,0,36,1,INDIVIDUAL,null,null,null,0,0,187685,1,1,1,1,9,7571,84,2,6,5256,69,16600,1,1,2,7,17062,5051,66.3,0.0,0,246.0,275,3,3,1,3,null,3,null,12,4,5,5,6,30,9,13,5,11,0,0,0,3,54.8,80.0,0,0,268800,17572,15000,9000,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561079,null,22400.0,22400,22400.0,60 months,12.62%,505.33,C,C1,Manager,9 years,RENT,75000.0,Not Verified,Current,n,null,null,credit_card,Credit card refinancing,330xx,FL,6.09,0.0,Aug-1986,0,null,null,11,0,12731,14.3%,11.0,w,21857.65,21857.65,979.25,979.25,542.35,436.9,0.0,0.0,0.0,Aug-2017,505.33,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,75,12731,0,0,0,0,null,0,null,5,8,5889,14,89000,1,0,2,8,1157,74679,13.3,0.0,0,null,369,9,9,0,10,null,9,null,0,8,9,10,10,0,11,11,9,11,0,0,0,5,100.0,0.0,0,0,89000,12731,86100,0,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561080,null,20000.0,20000,20000.0,60 months,21.45%,546.15,D,D5,Collection Manager/Super Intendent,1 year,RENT,74400.0,Source Verified,Current,n,null,null,debt_consolidation,Debt consolidation,339xx,FL,14.21,0.0,Mar-2005,0,null,null,12,0,7540,31.7%,19.0,w,19619.33,19619.33,1068.47,1068.47,380.67,687.8,0.0,0.0,0.0,Aug-2017,546.15,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,404,33348,3,2,0,3,14,25808,82,4,7,3824,60,23800,0,0,0,10,2779,7008,48.1,0.0,0,146.0,116,1,1,0,1,null,14,null,0,7,9,7,8,7,10,12,9,12,0,0,0,4,100.0,14.3,0,0,55465,33348,13500,31665,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561081,null,16000.0,16000,16000.0,60 months,14.08%,372.96,C,C3,AP Administrator,10+ years,RENT,59000.0,Source Verified,Current,n,null,null,credit_card,Credit card refinancing,606xx,IL,14.4,0.0,Nov-1995,1,36,null,7,0,7789,54.5%,26.0,w,15438.06,15438.06,1031.28,1031.28,561.94,469.34,0.0,0.0,0.0,Aug-2017,372.96,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,32728,0,3,1,2,9,24939,81,0,0,0,73,14300,0,0,1,2,4675,null,null,0.0,0,160.0,258,25,9,0,null,null,3,null,0,0,4,0,1,14,4,11,4,7,0,0,0,1,96.2,null,0,0,45038,32728,0,30738,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
188978561082,null,14000.0,14000,14000.0,60 months,19.03%,363.4,D,D3,null,n/a,MORTGAGE,50000.0,Verified,Current,n,null,null,debt_consolidation,Debt consolidation,604xx,IL,28.26,0.0,May-2001,2,null,null,13,0,10619,55.9%,34.0,w,13714.99,13714.99,712.0,712.0,285.01,426.99,0.0,0.0,0.0,Aug-2017,363.4,Sep-2017,Aug-2017,0,null,1,INDIVIDUAL,null,null,null,0,0,93791,2,2,0,2,17,12441,48,3,4,4391,52,19000,3,0,4,7,7215,1164,82.9,0.0,0,82.0,80,3,3,2,3,null,0,null,0,3,9,3,7,16,10,16,9,13,0,0,0,3,100.0,66.7,0,0,122750,23060,6800,25750,null,null,null,null,null,null,null,null,null,null,null,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Jun-2017
